V1,V2,V3,V4
0.9759573494422802,37.0,0.04617985894459431,43.0
22.0,19.0,22.0,5.0
0.21099673602734392,17.0,0.08372841043130208,9.0
10.0,13.0,7.0,14.0
160.0,119.0,108.0,72.0
29.0,0.8492212111223619,14.0,0.7214756178500059
32.0,28.0,28.0,35.0
74.0,53.0,49.0,32.0
30.0,29.0,24.0,19.0
22.0,16.0,17.0,7.0
47.0,30.0,38.0,13.0
169.0,6.0,169.0,4.0
17.0,0.5059980531220933,11.0,0.10188277142527724
8.0,0.22849083179001484,11.0,0.586534322923125
151.0,102.0,120.0,94.0
43.0,10.0,29.0,0.06498458754357839
26.0,4.0,27.0,8.0
1.0,139.0,0.6367492205448122,95.0
65.0,71.0,56.0,57.0
664.0,551.0,529.0,359.0
284.0,103.0,227.0,110.0
51.0,49.0,39.0,26.0
17.0,0.2255868955686361,13.0,0.22021562158664054
15.0,1.0,19.0,0.49369755530923876
4.0,9.0,1.0,2.0
48.0,25.0,28.0,30.0
30.0,9.0,24.0,4.0
71.0,135.0,60.0,106.0
516.0,871.0,472.0,693.0
417.0,469.0,352.0,370.0
22.0,57.0,10.0,50.0
34.0,27.0,26.0,38.0
145.0,65.0,144.0,43.0
63.0,68.0,57.0,52.0
0.968345718794064,76.0,0.1577396667526998,57.0
0.3030096801053437,212.0,1.0,168.0
80.0,80.0,68.0,62.0
86.0,151.0,75.0,99.0
36.0,38.0,34.0,26.0
26.0,35.0,11.0,38.0
54.0,0.6675734001861862,63.0,0.055332890374564236
154.0,201.0,130.0,175.0
11.0,0.544533772140445,16.0,1.0
44.0,1.0,27.0,2.0
29.0,67.0,29.0,50.0
15.0,7.0,17.0,4.0
126.0,178.0,80.0,138.0
20.0,23.0,20.0,21.0
34.0,0.5612701051659026,36.0,0.2996763304175505
99.0,23.0,70.0,20.0
29.0,4.0,26.0,1.0
72.0,42.0,44.0,42.0
63.0,140.0,55.0,100.0
97.0,40.0,76.0,21.0
200.0,68.0,156.0,36.0
32.0,6.0,32.0,7.0
14.0,1.0,12.0,1.0
35.0,38.0,24.0,25.0
50.0,58.0,29.0,59.0
37.0,29.0,42.0,25.0
30.0,63.0,21.0,45.0
16.0,16.0,13.0,23.0
0.46827083358208754,39.0,0.933443401311869,12.0
38.0,38.0,40.0,36.0
22.0,17.0,18.0,4.0
29.0,28.0,19.0,26.0
2.0,49.0,1.0,41.0
118.0,16.0,87.0,5.0
44.0,13.0,44.0,5.0
21.0,36.0,21.0,25.0
28.0,25.0,17.0,20.0
20.0,7.0,8.0,8.0
10.0,30.0,8.0,30.0
1.0,23.0,0.5140998229789261,16.0
9.0,34.0,10.0,28.0
3.0,10.0,1.0,9.0
13.0,7.0,17.0,3.0
104.0,106.0,94.0,79.0
71.0,99.0,57.0,93.0
13.0,21.0,6.0,14.0
31.0,0.3450601154106826,31.0,0.24817631670555407
46.0,39.0,35.0,33.0
10.0,8.0,7.0,12.0
18.0,6.0,15.0,5.0
35.0,63.0,25.0,37.0
5.0,14.0,8.0,7.0
114.0,85.0,83.0,66.0
132.0,96.0,103.0,68.0
207.0,83.0,158.0,76.0
401.0,108.0,345.0,79.0
0.43879378942958724,46.0,0.9816463485651666,49.0
168.0,7.0,116.0,7.0
700.0,499.0,569.0,398.0
848.0,852.0,659.0,635.0
105.0,31.0,79.0,33.0
47.0,44.0,44.0,36.0
0.15798376798196712,30.0,0.16330928690040913,23.0
59.0,76.0,34.0,59.0
125.0,2.0,104.0,3.0
16.0,20.0,9.0,18.0
38.0,22.0,31.0,22.0
44.0,44.0,39.0,28.0
18.0,70.0,11.0,56.0
141.0,38.0,123.0,26.0
18.0,6.0,10.0,3.0
31.0,0.6662390362809829,26.0,0.18409013477114955
15.0,0.4664818324106459,10.0,0.46105551911675535
24.0,0.23879052331619355,19.0,0.3198010880217268
14.0,13.0,7.0,11.0
100.0,94.0,69.0,73.0
328.0,230.0,231.0,187.0
21.0,30.0,17.0,28.0
97.0,81.0,85.0,62.0
63.0,164.0,51.0,127.0
104.0,139.0,61.0,99.0
109.0,102.0,91.0,74.0
144.0,84.0,133.0,69.0
6.0,16.0,10.0,3.0
67.0,558.0,54.0,424.0
48.0,22.0,45.0,15.0
35.0,18.0,32.0,17.0
121.0,112.0,91.0,72.0
336.0,255.0,225.0,191.0
49.0,55.0,39.0,35.0
156.0,244.0,140.0,182.0
91.0,94.0,69.0,74.0
79.0,42.0,68.0,26.0
41.0,46.0,27.0,35.0
0.6161526614617794,57.0,2.0,45.0
0.3076157059758138,40.0,0.14263549140285248,25.0
152.0,100.0,109.0,66.0
102.0,152.0,76.0,88.0
19.0,17.0,13.0,8.0
74.0,83.0,39.0,50.0
46.0,75.0,38.0,80.0
482.0,460.0,411.0,361.0
217.0,221.0,152.0,183.0
71.0,46.0,64.0,38.0
12.0,14.0,9.0,11.0
253.0,275.0,210.0,240.0
55.0,3.0,40.0,1.0
14.0,15.0,13.0,7.0
17.0,0.8763447373024222,13.0,0.41985144751263137
28.0,27.0,21.0,23.0
9.0,20.0,3.0,21.0
15.0,17.0,8.0,10.0
21.0,14.0,37.0,7.0
33.0,28.0,20.0,18.0
239.0,251.0,202.0,202.0
12.0,38.0,14.0,42.0
114.0,78.0,87.0,57.0
0.3255313615694563,38.0,0.31563987338758914,31.0
331.0,305.0,250.0,238.0
23.0,11.0,21.0,3.0
11.0,167.0,5.0,104.0
17.0,15.0,11.0,14.0
76.0,45.0,38.0,38.0
15.0,31.0,18.0,18.0
72.0,152.0,55.0,114.0
170.0,53.0,135.0,39.0
200.0,302.0,151.0,240.0
164.0,215.0,128.0,156.0
58.0,25.0,53.0,18.0
2.0,9.0,1.0,7.0
606.0,444.0,453.0,351.0
37.0,52.0,44.0,36.0
166.0,263.0,114.0,213.0
202.0,213.0,169.0,142.0
0.24143249608395434,9.0,0.5845986014635601,9.0
52.0,76.0,30.0,58.0
39.0,5.0,21.0,2.0
22.0,27.0,15.0,16.0
12.0,29.0,12.0,14.0
84.0,115.0,60.0,99.0
31.0,68.0,25.0,50.0
32.0,172.0,35.0,150.0
184.0,310.0,160.0,219.0
11.0,32.0,5.0,29.0
290.0,452.0,207.0,304.0
147.0,227.0,105.0,203.0
97.0,80.0,71.0,61.0
1272.0,722.0,986.0,504.0
21.0,8.0,20.0,6.0
194.0,213.0,129.0,175.0
39.0,64.0,33.0,49.0
20.0,15.0,14.0,10.0
18.0,7.0,29.0,5.0
429.0,241.0,334.0,202.0
92.0,3.0,95.0,3.0
79.0,139.0,72.0,102.0
8.0,15.0,5.0,10.0
32.0,77.0,35.0,49.0
53.0,56.0,40.0,51.0
53.0,192.0,45.0,155.0
76.0,37.0,67.0,28.0
1.0,38.0,0.2035588469729529,32.0
2.0,85.0,5.0,69.0
22.0,63.0,20.0,43.0
88.0,43.0,56.0,25.0
0.48272707432905126,174.0,0.5190830700413895,135.0
37.0,69.0,20.0,43.0
69.0,113.0,55.0,83.0
71.0,84.0,65.0,69.0
60.0,131.0,66.0,87.0
75.0,23.0,47.0,14.0
85.0,75.0,50.0,57.0
246.0,145.0,177.0,118.0
196.0,162.0,156.0,118.0
73.0,128.0,74.0,84.0
61.0,85.0,46.0,55.0
5.0,32.0,4.0,22.0
112.0,159.0,89.0,124.0
78.0,45.0,51.0,31.0
11.0,55.0,14.0,35.0
1036.0,2340.0,849.0,1841.0
35.0,49.0,35.0,37.0
17.0,176.0,9.0,123.0
27.0,5.0,15.0,7.0
107.0,53.0,84.0,42.0
26.0,11.0,17.0,11.0
129.0,88.0,110.0,61.0
106.0,2.0,71.0,0.4989850179755094
2.0,102.0,5.0,82.0
13.0,0.8268761435650741,9.0,0.9508190067599058
10.0,26.0,12.0,13.0
0.5529607142695097,67.0,0.6193777710139157,66.0
96.0,67.0,73.0,65.0
25.0,32.0,5.0,32.0
4.0,33.0,2.0,21.0
373.0,194.0,280.0,135.0
88.0,1.0,69.0,0.5810448354188013
136.0,59.0,103.0,57.0
21.0,8.0,13.0,1.0
65.0,41.0,49.0,39.0
96.0,109.0,64.0,81.0
42.0,47.0,30.0,35.0
24.0,8.0,18.0,7.0
19.0,0.7027843553834998,11.0,0.04176734536772342
117.0,82.0,79.0,61.0
56.0,113.0,32.0,77.0
18.0,11.0,15.0,14.0
17.0,0.31165298127367425,14.0,1.0
17.0,0.31231366821492335,13.0,0.16717090710612215
212.0,0.7924367445646218,171.0,0.07019742829902254
77.0,66.0,48.0,45.0
0.06129676916337501,30.0,0.8707139055860602,30.0
60.0,69.0,49.0,47.0
91.0,16.0,73.0,28.0
199.0,84.0,162.0,68.0
65.0,17.0,48.0,12.0
64.0,4.0,67.0,3.0
23.0,10.0,20.0,6.0
13.0,81.0,8.0,53.0
91.0,123.0,73.0,93.0
34.0,34.0,27.0,45.0
58.0,0.5529205874574746,45.0,1.0
19.0,33.0,15.0,23.0
85.0,91.0,66.0,70.0
23.0,44.0,18.0,38.0
16.0,13.0,14.0,18.0
342.0,288.0,288.0,240.0
23.0,38.0,12.0,51.0
112.0,129.0,93.0,92.0
21.0,0.9935322035658004,17.0,0.5725249414510591
10.0,12.0,16.0,11.0
321.0,233.0,261.0,172.0
41.0,19.0,32.0,18.0
48.0,22.0,43.0,19.0
78.0,136.0,57.0,105.0
34.0,21.0,47.0,16.0
70.0,32.0,67.0,27.0
43.0,23.0,32.0,10.0
233.0,72.0,184.0,43.0
258.0,113.0,243.0,90.0
31.0,8.0,13.0,9.0
28.0,101.0,21.0,69.0
8.0,20.0,5.0,5.0
44.0,21.0,19.0,20.0
57.0,50.0,42.0,39.0
1368.0,1674.0,1113.0,1311.0
39.0,88.0,27.0,63.0
7.0,38.0,9.0,31.0
85.0,47.0,75.0,48.0
0.8293196944408385,25.0,0.3370781498564277,8.0
127.0,32.0,123.0,33.0
34.0,0.3868664736916747,21.0,0.7904340209641397
12.0,29.0,10.0,19.0
126.0,57.0,107.0,44.0
27.0,1.0,29.0,0.6494983919033775
58.0,41.0,36.0,20.0
38.0,38.0,38.0,27.0
14.0,27.0,6.0,14.0
7.0,17.0,7.0,9.0
67.0,60.0,66.0,41.0
58.0,191.0,51.0,142.0
48.0,189.0,46.0,162.0
21.0,366.0,16.0,319.0
30.0,157.0,41.0,100.0
47.0,54.0,36.0,53.0
283.0,156.0,210.0,128.0
23.0,0.47320067469184923,29.0,0.055988899316684826
5.0,66.0,1.0,46.0
69.0,65.0,46.0,46.0
3.0,62.0,1.0,35.0
102.0,3.0,86.0,4.0
13.0,7.0,3.0,13.0
113.0,94.0,100.0,79.0
54.0,48.0,47.0,30.0
98.0,250.0,100.0,175.0
167.0,155.0,137.0,108.0
1677.0,680.0,1462.0,580.0
29.0,23.0,23.0,20.0
151.0,0.9751333938938286,113.0,0.06070836530582402
36.0,59.0,18.0,35.0
147.0,0.5799101628565649,102.0,0.7914155324222422
17.0,17.0,11.0,24.0
78.0,195.0,80.0,143.0
75.0,45.0,57.0,25.0
26.0,0.2845069946264157,19.0,0.034638689409794976
200.0,167.0,140.0,129.0
0.7521016435730826,148.0,0.5884630242836058,114.0
81.0,124.0,83.0,66.0
51.0,102.0,27.0,70.0
89.0,212.0,67.0,136.0
172.0,203.0,160.0,169.0
79.0,140.0,58.0,102.0
46.0,24.0,27.0,20.0
138.0,0.9694254152666714,89.0,0.35417347440515645
19.0,7.0,24.0,2.0
116.0,182.0,108.0,153.0
77.0,0.9991648102395605,56.0,0.7817889371178486
15.0,254.0,6.0,162.0
215.0,245.0,167.0,187.0
1.0,23.0,2.0,16.0
21.0,44.0,20.0,26.0
17.0,25.0,18.0,24.0
5.0,0.998223471718195,9.0,0.16762286420284767
4.0,31.0,4.0,14.0
292.0,555.0,253.0,431.0
440.0,253.0,348.0,234.0
22.0,0.34556565104585957,15.0,0.07826895293774405
7.0,16.0,5.0,9.0
197.0,111.0,160.0,82.0
103.0,86.0,78.0,80.0
84.0,90.0,60.0,70.0
2108.0,1562.0,1592.0,1196.0
113.0,81.0,75.0,48.0
90.0,83.0,88.0,57.0
22.0,54.0,11.0,39.0
71.0,151.0,54.0,145.0
13.0,15.0,12.0,9.0
0.7915913814969625,124.0,1.0,97.0
84.0,38.0,82.0,27.0
13.0,15.0,7.0,8.0
614.0,350.0,501.0,276.0
46.0,58.0,37.0,65.0
12.0,26.0,7.0,14.0
195.0,150.0,176.0,119.0
1.0,14.0,5.0,11.0
0.2001524588504442,15.0,0.8768593071602437,6.0
1080.0,1613.0,826.0,1270.0
63.0,24.0,46.0,19.0
244.0,1.0,186.0,0.009837621962330512
25.0,48.0,13.0,35.0
72.0,35.0,58.0,39.0
11.0,4.0,6.0,9.0
31.0,5.0,22.0,4.0
18.0,0.3026518423226774,19.0,0.26468535613045896
92.0,83.0,77.0,60.0
64.0,46.0,60.0,38.0
11.0,0.4180331822367983,14.0,0.7718275737972794
4.0,11.0,4.0,6.0
36.0,16.0,25.0,15.0
251.0,271.0,170.0,205.0
81.0,106.0,67.0,78.0
115.0,212.0,97.0,142.0
96.0,173.0,92.0,139.0
41.0,62.0,39.0,47.0
39.0,54.0,40.0,36.0
19.0,16.0,21.0,20.0
7.0,55.0,4.0,48.0
21.0,9.0,12.0,12.0
79.0,180.0,71.0,159.0
14.0,13.0,8.0,11.0
78.0,12.0,69.0,7.0
20.0,50.0,31.0,30.0
1.0,127.0,0.2706659086154163,97.0
30.0,79.0,38.0,62.0
22.0,0.24837321935201895,13.0,0.012667971821596957
113.0,124.0,79.0,133.0
563.0,966.0,459.0,739.0
223.0,105.0,179.0,79.0
43.0,23.0,26.0,21.0
1247.0,1140.0,941.0,919.0
152.0,111.0,124.0,87.0
259.0,127.0,202.0,91.0
9.0,15.0,4.0,10.0
108.0,98.0,72.0,81.0
352.0,328.0,264.0,278.0
832.0,1079.0,728.0,818.0
22.0,24.0,19.0,13.0
17.0,14.0,12.0,11.0
93.0,21.0,57.0,18.0
101.0,22.0,91.0,25.0
14.0,4.0,19.0,3.0
359.0,45.0,291.0,25.0
19.0,29.0,18.0,24.0
9.0,19.0,8.0,9.0
64.0,59.0,58.0,34.0
17.0,53.0,6.0,29.0
51.0,60.0,36.0,57.0
21.0,50.0,17.0,53.0
48.0,22.0,21.0,20.0
90.0,51.0,72.0,39.0
21.0,2.0,21.0,1.0
157.0,200.0,149.0,152.0
72.0,78.0,61.0,50.0
8.0,33.0,13.0,21.0
60.0,11.0,47.0,14.0
140.0,129.0,122.0,111.0
54.0,60.0,51.0,57.0
13.0,27.0,12.0,18.0
6.0,23.0,3.0,15.0
28.0,112.0,23.0,91.0
495.0,463.0,378.0,346.0
227.0,136.0,174.0,109.0
597.0,254.0,479.0,187.0
74.0,12.0,78.0,5.0
159.0,357.0,118.0,282.0
9.0,6.0,10.0,6.0
6.0,6.0,10.0,11.0
1.0,722.0,1.0,492.0
56.0,230.0,55.0,159.0
75.0,58.0,58.0,44.0
225.0,131.0,162.0,104.0
176.0,77.0,148.0,69.0
7.0,53.0,0.7837980147983491,42.0
52.0,29.0,54.0,21.0
117.0,97.0,76.0,50.0
163.0,63.0,100.0,54.0
105.0,129.0,86.0,107.0
40.0,24.0,35.0,14.0
97.0,70.0,77.0,52.0
31.0,36.0,31.0,34.0
149.0,162.0,94.0,125.0
246.0,295.0,162.0,235.0
81.0,0.5999723465421127,59.0,0.06937244447127933
24.0,34.0,19.0,19.0
303.0,438.0,205.0,335.0
14.0,56.0,15.0,23.0
48.0,46.0,30.0,42.0
9.0,240.0,12.0,192.0
103.0,58.0,83.0,51.0
0.4078796029353413,103.0,0.563224308781876,81.0
8.0,18.0,11.0,19.0
27.0,13.0,18.0,22.0
45.0,397.0,32.0,250.0
50.0,46.0,43.0,28.0
19.0,30.0,13.0,19.0
19.0,12.0,21.0,8.0
49.0,66.0,39.0,39.0
0.03836862083059467,26.0,0.5796300032716284,14.0
66.0,24.0,55.0,20.0
79.0,23.0,53.0,14.0
92.0,83.0,75.0,56.0
3057.0,2.0,2503.0,3.0
14.0,0.5263870612392977,9.0,0.09606642437284907
46.0,0.2719646127207471,37.0,0.07605538295739589
71.0,85.0,74.0,47.0
25.0,20.0,10.0,15.0
550.0,309.0,442.0,227.0
72.0,73.0,46.0,67.0
71.0,104.0,56.0,74.0
200.0,221.0,139.0,189.0
119.0,95.0,86.0,61.0
56.0,4.0,64.0,9.0
47.0,96.0,44.0,71.0
35.0,8.0,20.0,8.0
74.0,119.0,48.0,79.0
26.0,27.0,27.0,20.0
46.0,170.0,37.0,124.0
264.0,194.0,201.0,132.0
5.0,10.0,2.0,11.0
37.0,16.0,32.0,21.0
56.0,463.0,49.0,324.0
7.0,66.0,6.0,67.0
19.0,0.82817125466736,25.0,0.5617834782332349
45.0,78.0,28.0,45.0
26.0,19.0,16.0,19.0
96.0,90.0,85.0,72.0
60.0,89.0,53.0,71.0
102.0,125.0,96.0,101.0
37.0,25.0,32.0,21.0
21.0,126.0,10.0,94.0
20.0,17.0,18.0,12.0
34.0,32.0,20.0,31.0
46.0,8.0,33.0,4.0
30.0,717.0,36.0,504.0
41.0,56.0,51.0,54.0
43.0,23.0,46.0,27.0
38.0,67.0,35.0,52.0
94.0,50.0,87.0,40.0
22.0,13.0,13.0,11.0
25.0,20.0,26.0,16.0
33.0,62.0,30.0,35.0
43.0,79.0,44.0,65.0
0.129463790364706,37.0,0.7760855437914882,26.0
157.0,113.0,128.0,80.0
288.0,39.0,266.0,25.0
15.0,22.0,8.0,16.0
159.0,273.0,146.0,215.0
62.0,25.0,47.0,24.0
70.0,130.0,78.0,70.0
92.0,39.0,65.0,29.0
38.0,9.0,20.0,5.0
16.0,5.0,16.0,7.0
30.0,1.0,29.0,0.4028631396237914
83.0,38.0,71.0,34.0
77.0,279.0,77.0,213.0
21.0,13.0,13.0,13.0
78.0,0.07268390795026514,53.0,1.0
31.0,15.0,39.0,19.0
196.0,86.0,131.0,58.0
97.0,0.816470330374344,84.0,0.8219627699061263
97.0,9.0,77.0,7.0
242.0,293.0,157.0,225.0
46.0,0.5634333684347048,44.0,0.21095646802795476
1.0,365.0,1.0,268.0
73.0,118.0,65.0,74.0
134.0,89.0,114.0,54.0
15.0,0.6923533024546047,14.0,0.33659381588656456
1034.0,265.0,807.0,224.0
3.0,925.0,2.0,622.0
25.0,74.0,14.0,61.0
341.0,281.0,254.0,245.0
13.0,6.0,12.0,11.0
61.0,109.0,44.0,65.0
10.0,0.5617050732420772,13.0,0.9987013970342009
138.0,148.0,113.0,117.0
34.0,120.0,14.0,80.0
54.0,0.2691549798276365,47.0,0.8644627984823826
186.0,101.0,157.0,95.0
42.0,0.3278322216020584,45.0,0.7258560608885035
8.0,17.0,7.0,11.0
33.0,22.0,21.0,13.0
4.0,41.0,4.0,36.0
5.0,2129.0,3.0,1622.0
106.0,39.0,81.0,38.0
14.0,41.0,28.0,26.0
17.0,0.5113578527115789,16.0,0.30438004141858677
16.0,0.9990213237535553,13.0,0.00046471881724763353
109.0,173.0,72.0,125.0
53.0,38.0,44.0,36.0
83.0,105.0,63.0,85.0
376.0,496.0,313.0,358.0
358.0,345.0,310.0,288.0
117.0,89.0,89.0,69.0
20.0,17.0,15.0,23.0
185.0,58.0,159.0,25.0
68.0,79.0,61.0,66.0
13.0,5.0,10.0,0.46935505126732047
0.5344357538403546,66.0,0.7278676127555368,32.0
31.0,220.0,30.0,171.0
78.0,65.0,78.0,41.0
375.0,284.0,310.0,230.0
45.0,51.0,30.0,46.0
23.0,18.0,18.0,13.0
84.0,133.0,51.0,85.0
39.0,39.0,35.0,26.0
306.0,161.0,229.0,127.0
319.0,339.0,285.0,245.0
39.0,44.0,38.0,26.0
12.0,10.0,10.0,8.0
57.0,12.0,41.0,17.0
447.0,389.0,373.0,234.0
178.0,135.0,172.0,80.0
51.0,5.0,39.0,4.0
27.0,23.0,23.0,14.0
11.0,32.0,6.0,38.0
22.0,19.0,24.0,19.0
14.0,5.0,15.0,8.0
11.0,10.0,16.0,13.0
41.0,36.0,43.0,30.0
11.0,14.0,10.0,13.0
10.0,12.0,7.0,3.0
31.0,28.0,32.0,20.0
21.0,2.0,14.0,0.4399250704954144
18.0,5.0,11.0,5.0
12.0,11.0,12.0,4.0
6.0,17.0,8.0,12.0
16.0,7.0,15.0,14.0
69.0,68.0,74.0,41.0
19.0,0.3977007500803853,19.0,0.41723529817731364
26.0,17.0,25.0,12.0
12.0,22.0,12.0,26.0
95.0,143.0,69.0,134.0
30.0,19.0,23.0,15.0
19.0,21.0,14.0,14.0
40.0,69.0,46.0,46.0
31.0,0.597821854597332,14.0,0.42154265062467233
377.0,95.0,305.0,77.0
108.0,26.0,99.0,18.0
186.0,107.0,147.0,94.0
68.0,59.0,56.0,58.0
13.0,9.0,6.0,12.0
4.0,7.0,2.0,12.0
16.0,18.0,8.0,10.0
34.0,2.0,33.0,6.0
37.0,0.15280788667294865,23.0,0.4966295578562503
41.0,47.0,28.0,34.0
1.0,10.0,0.2519741687258712,11.0
53.0,57.0,36.0,54.0
29.0,22.0,23.0,15.0
35.0,1.0,28.0,0.8668420380828508
400.0,176.0,322.0,135.0
6.0,7.0,6.0,7.0
63.0,0.37247855688004505,46.0,0.022697563498575213
664.0,403.0,566.0,298.0
468.0,546.0,352.0,451.0
57.0,24.0,29.0,30.0
90.0,67.0,74.0,41.0
157.0,59.0,125.0,41.0
26.0,42.0,20.0,23.0
35.0,51.0,31.0,41.0
58.0,1240.0,50.0,975.0
72.0,63.0,52.0,39.0
20.0,107.0,26.0,68.0
1.0,442.0,3.0,347.0
42.0,1.0,36.0,0.9253128037375912
27.0,88.0,22.0,67.0
22.0,43.0,17.0,30.0
18.0,5.0,21.0,3.0
26.0,0.4484333622425756,19.0,0.47653933163866435
31.0,15.0,27.0,9.0
56.0,38.0,54.0,19.0
55.0,64.0,33.0,63.0
9.0,34.0,11.0,21.0
8.0,11.0,12.0,13.0
27.0,47.0,14.0,21.0
28.0,40.0,26.0,35.0
14.0,13.0,11.0,11.0
6.0,0.8611083527234726,15.0,0.04772211138180904
22.0,91.0,23.0,63.0
37.0,55.0,22.0,36.0
19.0,22.0,5.0,25.0
68.0,184.0,32.0,150.0
15.0,14.0,4.0,16.0
12.0,9.0,14.0,14.0
35.0,18.0,21.0,21.0
1.0,220.0,1.0,166.0
164.0,10.0,120.0,4.0
13.0,23.0,9.0,20.0
21.0,8.0,23.0,1.0
98.0,111.0,65.0,57.0
1.0,15.0,0.37014803873874,17.0
0.0007975259973478366,109.0,0.47759797403975957,89.0
115.0,0.2873308437461697,122.0,0.48508157035448995
19.0,14.0,13.0,18.0
34.0,0.4768575926971921,36.0,0.083775701404454
63.0,25.0,38.0,29.0
16.0,68.0,5.0,51.0
62.0,131.0,43.0,100.0
26.0,2.0,28.0,1.0
75.0,115.0,68.0,61.0
119.0,37.0,80.0,25.0
18.0,0.8825219029309944,6.0,0.7632808694983009
251.0,285.0,180.0,250.0
17.0,15.0,8.0,8.0
3.0,99.0,2.0,60.0
58.0,67.0,46.0,43.0
194.0,49.0,160.0,53.0
78.0,45.0,50.0,41.0
8.0,8.0,4.0,8.0
28.0,23.0,18.0,14.0
76.0,0.4342470559755277,50.0,0.3369444837385094
2.0,1421.0,0.7956811544261925,1163.0
17.0,9.0,10.0,8.0
69.0,102.0,47.0,68.0
36.0,1.0,24.0,1.0
42.0,34.0,54.0,18.0
28.0,141.0,27.0,90.0
36.0,30.0,22.0,31.0
18.0,0.2339450550820935,20.0,0.31194155570121207
0.5908615740327988,62.0,1.0,49.0
79.0,87.0,54.0,63.0
259.0,349.0,192.0,267.0
11.0,9.0,10.0,15.0
204.0,89.0,167.0,58.0
39.0,168.0,33.0,132.0
16.0,47.0,6.0,46.0
196.0,77.0,140.0,54.0
21.0,0.24931753316987337,11.0,0.9086513447492547
32.0,0.6531496919514733,20.0,0.6378829676620666
106.0,146.0,74.0,113.0
46.0,50.0,36.0,23.0
199.0,0.6283443273579675,147.0,0.5400277123809376
23.0,32.0,19.0,16.0
43.0,39.0,31.0,31.0
6.0,124.0,0.526614141884692,73.0
34.0,0.01717108761549957,29.0,0.27874584567505445
22.0,16.0,24.0,15.0
17.0,10.0,16.0,8.0
19.0,18.0,20.0,15.0
16.0,26.0,9.0,12.0
14.0,4.0,6.0,4.0
244.0,316.0,201.0,260.0
38.0,52.0,28.0,37.0
23.0,12.0,12.0,10.0
68.0,16.0,77.0,17.0
45.0,46.0,50.0,38.0
5.0,16.0,2.0,14.0
14.0,0.7083605239506455,15.0,1.0
16.0,21.0,5.0,12.0
56.0,34.0,34.0,21.0
13.0,40.0,16.0,41.0
64.0,16.0,46.0,9.0
9.0,34.0,7.0,21.0
141.0,89.0,110.0,61.0
33.0,32.0,35.0,22.0
29.0,22.0,31.0,19.0
20.0,0.07052011119604884,16.0,0.09346553213933817
235.0,96.0,167.0,68.0
22.0,4.0,17.0,6.0
180.0,65.0,141.0,52.0
138.0,150.0,115.0,150.0
28.0,1.0,22.0,1.0
0.276303151420358,16.0,2.0,16.0
88.0,0.4007427652306479,83.0,0.314094393488609
29.0,2.0,20.0,2.0
163.0,88.0,85.0,73.0
65.0,38.0,47.0,30.0
4.0,30.0,7.0,26.0
19.0,30.0,29.0,17.0
23.0,7.0,19.0,8.0
26.0,3.0,21.0,0.31296227694083434
46.0,60.0,41.0,32.0
29.0,16.0,18.0,14.0
3.0,49.0,5.0,34.0
1.0,832.0,1.0,621.0
61.0,58.0,56.0,60.0
65.0,19.0,34.0,21.0
79.0,130.0,65.0,101.0
9.0,68.0,22.0,49.0
34.0,52.0,18.0,43.0
20.0,1.0,15.0,0.8840749485662593
59.0,7.0,60.0,7.0
45.0,68.0,51.0,61.0
57.0,83.0,34.0,65.0
11.0,12.0,12.0,11.0
54.0,91.0,44.0,73.0
10.0,16.0,8.0,10.0
35.0,118.0,31.0,105.0
13.0,0.9205128107756538,23.0,0.8558179387811901
104.0,104.0,80.0,68.0
9.0,12.0,10.0,11.0
24.0,81.0,21.0,88.0
43.0,127.0,32.0,112.0
17.0,23.0,12.0,8.0
47.0,25.0,35.0,26.0
36.0,16.0,27.0,14.0
42.0,31.0,35.0,32.0
85.0,57.0,62.0,40.0
14.0,35.0,9.0,18.0
10.0,0.2342629062898285,6.0,2.0
49.0,46.0,39.0,36.0
62.0,65.0,55.0,39.0
15.0,30.0,19.0,18.0
0.832133525031496,205.0,0.2870893215511564,164.0
18.0,63.0,22.0,35.0
30.0,9.0,19.0,6.0
96.0,85.0,75.0,74.0
313.0,303.0,270.0,222.0
309.0,249.0,277.0,159.0
84.0,151.0,75.0,136.0
128.0,71.0,113.0,47.0
19.0,7.0,15.0,4.0
67.0,143.0,47.0,133.0
81.0,109.0,66.0,89.0
93.0,45.0,87.0,38.0
81.0,1.0,66.0,0.43774766336744175
3.0,22.0,3.0,14.0
23.0,34.0,23.0,26.0
8.0,8.0,11.0,6.0
47.0,1.0,45.0,0.2831943710362994
17.0,12.0,12.0,8.0
0.931116774625586,27.0,0.3225078077088731,16.0
37.0,30.0,24.0,26.0
28.0,2.0,23.0,4.0
16.0,0.26917397815338573,18.0,0.005041719476194251
41.0,60.0,30.0,33.0
69.0,34.0,40.0,25.0
49.0,1.0,41.0,0.1833636405755149
14.0,27.0,15.0,17.0
17.0,14.0,15.0,13.0
0.6777000682309332,8.0,0.7400211427276955,10.0
26.0,12.0,27.0,15.0
21.0,203.0,19.0,136.0
18.0,9.0,21.0,4.0
20.0,0.8114956852029678,21.0,2.0
619.0,882.0,436.0,703.0
82.0,131.0,63.0,135.0
42.0,38.0,34.0,27.0
11.0,24.0,9.0,21.0
92.0,72.0,75.0,51.0
28.0,30.0,15.0,21.0
25.0,25.0,15.0,21.0
22.0,11.0,22.0,14.0
8.0,12.0,6.0,10.0
21.0,31.0,17.0,26.0
113.0,132.0,69.0,108.0
