"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"2618",0.00436639651158537,3.13174929333682e-12,0.975946655638338,6.55420962931864e-45,7.18264427522333e-29,1.30757383481926e-10,1.28168370995574e-27,2.12620846282489e-22,4.63999265573943e-83,0.0196798096692332,7.13804653688802e-06,2.40184542048481e-18,6.6283086769764e-28,4.17840662435822e-13,4.09715805585457e-31
"2619",0.00305836914830344,3.30041260662253e-17,0.113931256859874,2.15627298556502e-61,5.98713760115796e-26,5.69253127280809e-06,4.38601417674013e-22,3.64797349636198e-14,1.80327435965224e-72,0.88293302507272,7.16563877936875e-05,6.45805822625043e-24,9.27321026408272e-23,1.6958421797021e-22,8.01221592389345e-25
"2620",2.62036945175076e-11,1.8111051918323e-57,1.22869419097439e-20,6.54887255853494e-152,3.63680124793235e-15,0.989467981722359,3.50959955806949e-17,0.0104894866750811,3.67352587129645e-31,4.03480141735161e-05,1.15102185836974e-12,5.44097184059971e-49,2.18356098844997e-06,1.66077637547083e-58,3.94679732683345e-14
"2621",1.4772801095943e-17,7.09585062942632e-78,4.72247869480713e-37,5.62052481426212e-190,1.07204126005341e-14,0.586448088591914,2.89374020302641e-16,0.412301889870757,1.21603763772993e-22,1.25652442321955e-10,3.66412491913224e-16,1.53387398456817e-59,0.00125002135490387,6.0492984892104e-81,5.676172599798e-11
"2622",0.0178191388136901,1.15797455091115e-12,0.798651817663695,1.44069154148519e-35,8.4125362188571e-27,1.08580106828733e-22,4.06250699698481e-41,2.56396689807513e-43,4.42814185986906e-87,3.21577474195926e-09,1.05306850344222e-12,1.43995840527067e-14,7.13280875910156e-34,0.183529040304615,7.00885038943835e-48
"2623",1.50929624080731e-11,1.41390125267387e-56,2.37915611671953e-20,2.18479377243615e-153,1.38247740809405e-15,0.986805828672331,7.20889630781823e-17,0.0129236969070117,2.51116392098878e-31,0.000268601770294062,1.36930435119608e-12,2.75811394454758e-49,1.8726338708886e-06,3.67795320174722e-58,2.9225338107723e-14
"2624",6.24425551692868e-32,4.13784922430875e-101,6.92938735816893e-58,1.47182215937286e-240,4.57662458440463e-21,0.000237987754720523,1.13876923972888e-13,0.998748546944103,3.09941059396171e-21,6.15353331542736e-14,8.95398266516629e-19,3.56878084989889e-73,0.00101176493700484,5.30859109921437e-120,1.70036399668885e-06
"2625",1.69353356339387e-05,1.9725945428936e-20,0.00350942250338003,8.36332701141371e-75,3.38700711133098e-26,6.08200819452069e-05,1.70522082133792e-18,1.02213085562041e-09,3.53200446428741e-69,0.996302709832186,0.000110111224723724,1.5325872616164e-28,3.10932582914217e-21,1.93195993752177e-33,6.43189138833047e-20
"2626",2.84333215833793e-05,4.1598528130846e-229,4.1818751980095e-159,0,0.999500488123874,1.0379352176432e-16,9.20691222955733e-59,8.77412700299709e-29,0.000297932862796542,8.02223650740591e-101,2.22261969431696e-58,2.90257565534568e-115,0.000173145691746223,1.62915969722385e-111,1.89436723901315e-36
"2627",4.16590531766725e-11,0.0419010300132941,0.958013191253121,7.65243291206861e-22,3.96375731429439e-44,3.66699258143248e-28,4.94233681045554e-27,9.89118801012661e-36,6.25122670496589e-135,4.71754276334216e-09,8.57739627762569e-05,9.58238656893721e-12,1.08957747847181e-49,2.02394431483769e-12,1.4375512075002e-35
"2628",7.13412258017475e-08,3.67734318447678e-07,0.422836389866479,6.23556644393147e-49,7.51383368793585e-36,3.4635118454522e-14,8.92979956984506e-17,6.56361759231601e-16,4.24383895492551e-101,0.399742668002588,0.177420503055353,1.17839272115787e-19,4.64272002988926e-33,1.30328469898607e-29,1.547782028872e-21
"2629",4.7589761709853e-46,0,0,0,2.99604377454074e-10,7.84757351690769e-44,8.29460284856983e-57,1.50117856831463e-33,0.999999894123768,1.54596998098725e-211,8.4490628376527e-91,4.31491998975828e-193,1.0557662808238e-07,4.00017865702679e-274,2.27890315357817e-30
"2630",1.52882679870108e-12,1.98515970704063e-37,6.1277761622732e-12,1.21975444164877e-118,2.96248983853444e-22,0.336331057985799,4.35320075457396e-13,0.0110052846935202,1.03456218082868e-48,0.652663045988644,6.1132115214762e-07,2.29149493926056e-41,2.09442729575548e-12,2.49657149028387e-56,6.98490516090706e-13
"2631",1.80780716740282e-06,5.28220955629845e-06,0.999982480532651,5.21550759557018e-27,4.66989844491317e-36,8.71369732099199e-21,7.45052540190147e-32,4.5039483305086e-34,2.83371670248128e-107,1.00450489529234e-05,3.42055454189322e-07,4.81591843283153e-13,2.09035473504989e-39,4.23457359440756e-08,4.05421662883706e-38
"2632",2.17564352640168e-11,2.21223930691532e-38,2.75578776948088e-12,3.74020038773207e-121,9.3345356622828e-21,0.482167253809626,5.9085603304138e-14,0.00661135960332767,1.33904710671548e-46,0.511221247750096,1.38780037121586e-07,8.06911442217749e-41,3.23063690409804e-11,1.03260331058237e-53,3.54501683367566e-14
"2633",0.000346230552521672,1.07257966597701e-15,0.122603768597381,4.35634494766122e-60,7.80167082725773e-28,2.24142454402127e-07,3.90491516512316e-21,3.45147292782695e-14,6.49745154807289e-78,0.876685740907423,0.000364035800184869,2.22561345823303e-23,6.3108490033279e-25,7.75616424046812e-25,3.62030095151336e-23
"2634",0.00010612303374701,1.8114254058786e-43,8.49624657625697e-11,4.29037249900196e-118,3.97677599466003e-15,0.907055905548966,2.86761283268499e-20,1.43454638293642e-06,5.78927937349622e-38,0.0928365340780249,2.94044503294856e-10,5.07965133819011e-40,2.41386821722046e-09,9.62585013566477e-37,5.63960159481624e-20
"2635",1.01523505317287e-08,1.99111489898979e-123,4.14576186644755e-69,3.6057087833872e-271,3.64136621449342e-06,0.17389723005266,5.71959032819144e-28,0.00137741549505676,1.06783251526009e-08,1.16773820486468e-36,1.65512101036577e-29,2.98568640920077e-80,0.824721692255393,4.25798163866088e-85,8.13884768853293e-16
"2636",1.59879103539253e-35,1.84401596154343e-128,1.25723679182645e-83,2.38601027198435e-285,9.47214955034748e-19,3.22726590219723e-07,3.96507981930064e-16,0.876790097680926,1.6426372921978e-12,2.15282450429443e-24,4.96051885857974e-24,6.57976336105996e-84,0.123181822671421,5.1457538663741e-138,2.77569194195155e-05
"2637",4.57116887796089e-146,5.87924620267067e-138,3.94737775409772e-181,7.34717154117579e-274,5.65324052769382e-112,2.15080537067568e-107,0.999999993978251,1.14700239620059e-50,1.39609198764591e-215,3.58920769566595e-50,6.02158826055923e-09,1.0011292871695e-83,8.57036839773989e-86,1.73008281447435e-290,1.61066151448257e-13
"2638",2.91460277375979e-17,0.697685391007304,0.000510762530385115,2.1791791669076e-05,1.31287273026313e-52,4.72507624454138e-55,2.28199253156884e-42,2.12756493933744e-69,6.99238228913609e-174,6.48695056521861e-26,9.93624144703426e-13,3.44650833319136e-08,7.37860208045691e-69,0.301782020204564,8.47978073839193e-57
"2639",0.99999990064455,8.03755558365953e-52,7.29523460063583e-14,5.14073694872566e-114,1.58496305498031e-09,7.08970019963566e-08,5.30792869601316e-38,1.03527510643581e-25,2.16768817563571e-34,2.68049024857301e-08,1.78221394023107e-18,1.50671054866515e-35,6.85067598247781e-11,2.89485335819757e-15,1.6687951750186e-37
"2640",0.546539380153998,4.32313857049518e-62,1.76498730638254e-20,3.25545070859758e-144,3.41509668306703e-08,0.453450485575414,5.84023014860839e-30,6.8397209358268e-13,7.7624492496354e-26,1.64057935892759e-07,1.13192603585759e-16,5.48152284481031e-44,9.93606100157246e-06,5.57272622695771e-29,4.8830741077993e-26
"2641",7.37451592110288e-30,2.37032091714385e-135,1.977700979528e-81,1.24571895403425e-296,5.40083230045725e-16,0.000139649689897726,2.18708893614147e-19,0.450463442082208,4.76775898180038e-08,5.9438513143315e-31,1.14083963716985e-27,8.20174309911486e-89,0.549396536771725,2.28084374343292e-130,3.23778578469027e-07
"2642",0.999904626524891,3.59480481220789e-36,2.7008233293052e-06,1.60323773984882e-84,2.22304148536055e-14,1.66354629524348e-06,2.54573188964093e-35,2.07515043838461e-25,6.32630605299814e-46,9.10082935467864e-05,4.51533379936947e-14,1.39045207634698e-29,4.71659199185829e-15,8.11866050425507e-10,1.39761628191335e-36
"2643",8.3412007705807e-70,8.48135913681961e-87,4.8037874953251e-88,1.00728153853893e-203,6.38757475972566e-55,6.19979293757062e-25,0.704667671513101,3.78616529741837e-05,6.40281927170443e-81,2.62703108465002e-06,0.000917648699864863,8.04485706797822e-63,6.06097933107124e-26,2.02257922150374e-190,0.294374191102976
"2644",0.000163008467406061,1.68590771965611e-85,6.09069891658853e-35,1.80698789401295e-189,4.58306796580363e-07,0.993315564895482,1.22514191982118e-26,9.69866393643603e-07,2.16816419019631e-16,4.12320594293986e-15,1.79532176824003e-20,7.43034450501556e-58,0.0065199984639172,4.11623686466041e-52,1.54485713451938e-20
"2645",1.50267313833684e-27,0,6.43181662219631e-263,0,1.38733425659178e-05,1.33975069794389e-31,6.22442272904386e-53,1.16555497734986e-23,0.998896976103187,6.50012358115988e-174,5.93756351689853e-77,3.76383514549856e-161,0.00108915055424716,5.57657289743924e-208,5.37505774090418e-30
"2646",2.2920241609886e-30,1.52219384237948e-194,3.23401255108725e-134,0,8.68603185494284e-14,1.40726881073523e-08,2.75078813268295e-28,0.000356864114047844,0.00431300436557882,2.63553152227604e-64,1.14282228402815e-42,6.86561412495246e-116,0.995330103144598,8.57259711410812e-165,1.43029998931956e-08
"2647",7.84789289935711e-23,0,3.3310491494049e-305,0,1,3.23014427975305e-96,1.02837834032855e-112,3.48523861429009e-117,2.50748372450807e-30,2.79818855704324e-226,2.6589273321534e-112,1.17805059684563e-157,1.40931535528103e-38,1.00554088941716e-178,1.8858385356949e-94
"2648",2.33000550249565e-34,1.95493783878927e-78,8.54176604094702e-48,4.19717701631393e-199,2.22891199658954e-25,7.17894580062757e-05,1.69087584164244e-09,0.999897701575009,3.27373007204249e-33,1.97361903185278e-06,1.87513413780834e-12,4.74831867414806e-62,1.38878176450248e-06,2.13994519435006e-118,2.71448734369492e-05
"2649",0.00091568194735278,4.41391887419126e-46,1.20404102965305e-11,1.83861830796817e-121,9.95784853759782e-14,0.979462280326354,3.57115637641496e-22,1.76101218784376e-07,1.57343413253679e-35,0.0196218412290714,2.37544019475595e-11,2.06050918323235e-40,2.03601089616854e-08,4.87045717224538e-35,2.24702640093247e-20
"2650",7.57171239591855e-29,7.01737496365553e-130,9.46701185310377e-76,2.64663439441595e-286,7.10378907178137e-16,0.000463463935530252,5.61963972153494e-19,0.569432718745597,1.9212450510669e-09,1.12926240370319e-28,2.27667015617819e-26,4.68225337350064e-86,0.430103719616102,3.56111481766581e-126,9.57815255153032e-08
"2651",0.00235616678639371,1.92123913512824e-12,0.990633037578156,3.0723830963158e-44,4.70971401319121e-29,9.50192038565015e-12,1.58212592971083e-28,4.02751225469636e-24,4.63074039100839e-84,0.00700877427571789,2.02134180087738e-06,2.45884151459085e-18,3.27184588055392e-28,6.50839156915547e-12,2.82273411688652e-32
"2652",3.0160486296527e-10,0.0237174061239766,0.976279497386878,3.04482415984963e-18,4.17984811000835e-43,2.06763773059271e-30,1.8903212315297e-31,1.49316695663155e-42,4.66338776922708e-136,1.78479276605084e-10,1.72457089769006e-06,4.05810906865947e-11,9.19601834801035e-49,1.37139758243552e-06,2.18881271745983e-40
"2653",0.503507182299683,8.70945106961049e-30,0.000379197415514541,8.06991295913491e-83,3.39955597572458e-17,0.00803040911778391,6.61983527701204e-26,8.32316151231499e-15,2.21383573728483e-51,0.488083195608721,1.55582368142769e-08,1.58687176978722e-28,5.19852879674309e-14,1.32233310270019e-18,5.41784803515396e-26
"2654",2.18603879100005e-21,0,4.52214449959194e-287,0,1,1.1331451188976e-76,6.0769054078414e-102,9.44259506198567e-97,1.25558027623463e-21,2.82432973333125e-208,6.56299469607304e-104,1.02206492656807e-154,8.01302837992998e-29,1.10187603011567e-171,2.11115753325915e-82
"2655",6.35470728825813e-130,1.07488745568794e-219,3.1460728598189e-210,0,1.36904904534854e-53,3.46275767070033e-55,2.3219840686305e-11,1.11180574713219e-09,1.19663600532858e-27,2.53799687302175e-37,5.00078975155184e-30,1.99076795300739e-127,8.8410822250769e-12,0,0.999999998856133
"2656",6.21886007700058e-15,3.80598602609568e-101,5.20362042938996e-49,8.40648146196835e-232,9.24076263469648e-11,0.560606745328514,1.26978627683833e-20,0.2948721611135,2.232254955669e-13,6.20564169134123e-20,3.16745796680809e-22,8.21849763739037e-71,0.144521093460699,4.95454873608508e-85,4.64993517819432e-12
"2657",2.05461788165988e-38,2.6180633153955e-188,9.48835640772214e-132,0,3.54613275746345e-17,6.1322003943772e-11,4.06446607546751e-24,0.00629963412284029,0.00047724214302429,1.43367911133081e-56,2.36557995462494e-38,5.79863360084773e-115,0.993214218995703,3.37549260199399e-173,8.90467711037386e-06
"2658",1.06579485146087e-05,7.69253348829464e-98,2.98400396657766e-43,3.51739353595149e-215,1.80254930956689e-06,0.919483902742029,1.96497340793618e-26,0.000110313058526138,4.05305908799097e-12,1.05489337499773e-20,5.52450397994997e-23,1.66668257688798e-65,0.0803933236975675,1.87223542578929e-63,1.00286069829405e-17
"2659",4.00403827498475e-14,1.12684705111545e-06,4.70804024739927e-12,4.13941487382655e-07,8.37772598096071e-47,3.48369220081411e-68,1.60851671788217e-57,8.43683745744905e-92,3.54263275617357e-163,8.15063568064585e-34,1.82800431978129e-22,2.09785322019394e-07,3.54930577791781e-73,0.999998249421391,2.05241855665783e-71
"2660",5.63892421923158e-25,1.30839724352e-174,2.31117622695201e-113,0,4.84804956279291e-12,5.13312887987483e-06,2.91498702077939e-27,0.00223368387846272,0.000376162931487337,2.09469033298622e-55,1.79798425411886e-38,3.05268909467924e-106,0.997385019281437,7.12500662690421e-140,7.7488467867886e-10
"2661",0.729997021172831,4.33257145169727e-40,1.94056363373261e-08,3.27954433176178e-102,4.77317607983066e-13,0.239128730386016,5.1456534964192e-27,2.63672559436621e-13,6.60432828575295e-40,0.0308742285208816,3.45396614521195e-11,9.04908833879368e-34,4.79353779999319e-10,1.03624697889389e-20,4.6112339476919e-26
"2662",9.36437881253387e-12,1.65327197332156e-174,1.12460141089686e-108,0,8.29513542060543e-06,4.40252328738786e-07,7.69610160717092e-34,2.7951675608891e-06,0.0113283024796595,3.92181525621571e-61,2.77662674252992e-40,2.56197566333949e-103,0.988660166955662,2.1418203400247e-112,3.7997027885217e-15
"2663",1.55565710527697e-14,0.77176410046592,0.0392594953282684,1.12510788308745e-07,4.37071954047187e-49,4.205630269366e-47,3.97090264054627e-40,2.1553799584977e-61,1.6384230726546e-160,4.05313386650139e-20,2.66310607555752e-11,4.17670223976659e-08,9.52125020883918e-63,0.188976249901355,7.12996290105057e-53
"2664",8.05351756106168e-10,4.487641985463e-216,7.29658276350974e-150,0,0.00107488212748174,8.07213864136333e-11,5.05261650341459e-41,2.46517707083978e-10,0.084389745015823,1.03760813238268e-88,5.53881466543688e-50,8.00624956376092e-117,0.914535371724104,1.1088445199008e-131,1.65622016532068e-20
"2665",7.47616796823379e-38,1.73125966469544e-27,2.10248513490994e-29,2.98441139878473e-102,6.61041866649259e-53,3.06241358270931e-24,0.000277103069284858,4.83212508268212e-15,1.8907560325784e-120,4.83529115984515e-05,0.999674541132321,3.80964147978436e-35,4.12754338846041e-40,2.03867998337878e-99,2.88679098965788e-09
"2666",1.16781912805149e-26,9.61362449068508e-120,1.67502153481008e-73,1.56937315608424e-272,1.90447584278295e-15,0.000409667971826931,6.81306931818137e-18,0.758030779621579,1.3412371269667e-11,2.16636038654407e-24,3.68470545335053e-24,1.24394107222672e-79,0.241559250769156,1.82316156410959e-120,3.01624023725234e-07
"2667",4.71831553921146e-89,7.57826399164402e-18,2.49144983958688e-150,8.23167042061051e-10,4.9210094128006e-129,3.04864642639939e-257,3.85227746923159e-71,1.12371317779721e-244,0,5.52875148702961e-234,5.70361846067217e-33,0.999999999176833,5.34212241448665e-223,8.45361395946628e-52,2.06192329009086e-128
"2668",1.01156718332371e-28,4.43345901908961e-41,9.20256259786141e-28,6.8703704779943e-133,2.49038875944538e-34,2.02418477611332e-06,4.00429188870717e-06,0.0180480679945276,6.24740845804897e-64,0.981222659735279,0.000719603049322132,7.53259081083145e-44,5.75935236538907e-17,4.94814926129413e-95,3.64074420658818e-06
"2669",1.17238330250057e-85,5.23272300079725e-125,2.24544370998826e-119,8.18701710861025e-280,2.73006586204141e-46,6.38500925838639e-28,5.22618305206585e-05,0.0266122895662423,3.52167085699735e-40,3.04091843856857e-07,3.8799565863265e-12,8.76690129051133e-87,2.87689931233391e-10,6.12187485428026e-217,0.973335144219823
"2670",0.0152825501063242,3.46453961783159e-27,0.00227230868501362,3.31390647644937e-81,2.16036654115872e-20,0.00891132522639288,1.27662510854096e-22,1.20218425268146e-11,9.99652445407722e-57,0.973533313912,5.02058247727881e-07,5.23191353013443e-30,1.45003885194246e-16,1.31498195836844e-24,1.88443999506764e-23
"2671",2.07181168045978e-21,2.74145756627761e-145,1.77488225839278e-94,2.05189264454201e-314,2.28241829206337e-11,0.000390700866647002,3.02837085705492e-25,0.0209441030924361,2.95127603152252e-07,2.34824067188059e-43,4.4570649629965e-33,9.52504114871689e-94,0.978664900189482,1.77650327752319e-123,7.0100783439775e-10
"2672",5.22027750797309e-83,3.41448099326463e-158,5.28002742849405e-134,0,2.765677664709e-43,9.9887686999826e-28,2.42407535333677e-06,0.109551228128016,3.01131261348848e-29,4.02989274434608e-16,6.18975424606863e-18,3.81942839820534e-95,4.79439280351636e-10,3.39095135082511e-229,0.890446347317191
"2673",1.29497372744605e-85,3.80488771771871e-60,1.9854796152664e-85,4.725723272312e-150,1.67011761969308e-88,1.22541116813607e-73,0.918420040123109,2.20023690983106e-45,5.67410995288939e-212,2.84053512485608e-37,0.0815799598768543,3.62781189420267e-50,1.88729019376599e-77,5.9003302588623e-167,3.70680592091709e-14
"2674",1.39948711318854e-34,0,0,0,9.20209342470776e-05,2.5091659989192e-44,2.34645259952716e-63,1.72820034235958e-37,0.999907964627677,4.21027089628414e-219,2.61130718594603e-93,8.80396230289493e-188,1.44380761943206e-08,1.26564693399063e-246,6.50906640552684e-39
"2675",1.04863562054214e-33,9.58398245958028e-111,2.11224197450881e-67,3.40224757955174e-255,6.58520251869878e-20,5.00161400943323e-05,8.38419378923838e-15,0.977654581804615,3.63446876242082e-16,1.90444204802163e-17,5.3621637021068e-21,1.90910704718706e-77,0.0222924732909411,7.18702788283996e-129,2.92876434142646e-06
"2676",1.35618033491345e-23,0.0181094721439456,1.61391008348131e-06,3.17498417615413e-39,1.3421384778864e-57,8.77186513927224e-42,1.45792772813373e-13,8.76217692925829e-36,1.07693218660298e-175,3.35792680561054e-18,0.981888913945825,1.21631247791997e-18,4.91744392643374e-62,1.36777668430266e-37,1.07282567157395e-25
"2677",2.32343752036913e-06,3.08069868915242e-40,1.03161356375649e-09,8.28919461760125e-117,6.78713579382021e-18,0.675696867376624,3.27427368949747e-17,0.000163463071841789,2.87833568455615e-43,0.324137318806476,2.62506250637285e-08,3.00222645626733e-40,2.52992273866729e-11,1.71929576558863e-43,1.27577388135815e-16
"2678",0.0250881164818861,1.07848887249134e-30,0.000219850159761548,8.34999210317219e-88,1.6833522951422e-18,0.051990720668531,7.16676633853249e-23,5.00213224146455e-11,2.12543324520205e-51,0.922701233960593,7.86791910567114e-08,8.72678681551244e-32,1.61169019157605e-14,4.34492658512298e-25,3.93766409342064e-23
"2679",1.34159021056536e-18,1.68221847123845e-170,6.71432464142797e-112,0,1.8599771752162e-09,8.33770476466708e-06,1.15115900676892e-29,0.000243934343044737,6.0236714833669e-05,1.53200534515963e-58,2.29960572094137e-39,8.15044721148779e-102,0.999687489376918,3.0202971111279e-130,4.61844275851649e-13
"2680",0.691698421693644,2.92496716436233e-21,0.305938180338353,8.58487399117802e-54,9.01740401318575e-21,1.85778331503577e-14,1.19483592824768e-38,1.16197625542321e-35,2.94920787330188e-68,1.490610231388e-06,1.14082653296293e-12,1.53744828635514e-20,3.56653345557483e-25,0.00236190735661239,4.45838171300967e-43
"2681",8.7438481706763e-09,0.000590561634365147,0.0491887560447089,3.95504762312946e-15,2.29598568211346e-39,3.05533708088559e-40,4.11827573790172e-44,1.26468520855703e-58,1.86572265905301e-128,6.36827152306149e-16,8.22929940692927e-14,1.96306122870908e-09,1.66349142547346e-51,0.95022067161393,9.33309303530491e-55
"2682",2.46221487005255e-168,3.25615172423143e-215,5.47942802713715e-244,0,3.59849641116246e-78,1.04428283600801e-78,0.00262864487200438,2.3082695623347e-16,3.78238502182687e-65,2.09260568256775e-31,8.95522688197419e-23,3.40356012989062e-121,1.01274011139054e-28,0,0.997371355127995
"2683",8.56589235941385e-80,1.33308009901608e-112,2.75838317097409e-109,3.13479349993765e-260,3.98055918427953e-46,4.38798500144515e-26,0.000315567769871571,0.0323170849244217,1.52599591829286e-45,1.6847692483366e-05,4.45635378938736e-10,6.03042269061545e-81,1.35328022421436e-11,2.72791240892496e-203,0.967350499154055
"2684",0.000158565907207661,1.95843449487736e-199,2.9990812663257e-133,0,0.488028281464921,8.70320883841292e-09,2.4384403465239e-46,4.72064575996898e-15,0.142049849481318,5.93362996631099e-79,6.48166167108716e-49,4.87894374959915e-109,0.369763294443341,1.29953486367654e-107,1.22507424267742e-24
"2685",4.26472929396378e-59,9.60101304631973e-171,8.17493214257193e-125,0,3.42993437074717e-27,9.58796042214889e-17,7.83703194898061e-16,0.589522469746056,1.03390755834251e-08,4.02983098157396e-35,4.50591028237706e-29,4.84880259570219e-108,0.338437170228208,7.57306355752161e-198,0.07204034968666
"2686",2.21859316934003e-05,1.64850620058823e-08,0.999925214063652,6.13192455396319e-35,4.47711878646787e-33,5.02368466994835e-18,1.39374669436346e-30,4.19464828083327e-30,2.02105398997739e-97,5.22060308785468e-05,3.77387567577757e-07,8.14372642655784e-15,5.92248425455216e-36,1.01138407391015e-10,3.04928824224756e-36
"2687",1.52552261732134e-26,1.43670942230109e-105,1.80651344365431e-57,1.5461374047494e-245,4.88266439568488e-17,0.00369814221850055,2.30070031362374e-16,0.983562166569397,2.96004911608794e-17,5.31765143101853e-18,4.57031738289314e-21,7.49206213227922e-75,0.0127395633783412,1.697840898436e-110,1.27833760703231e-07
"2688",1.51645953387637e-17,0.998086112102111,0.00184380999785028,9.22446701420011e-15,5.23434729311939e-54,2.60270629688975e-42,1.35396368839775e-27,2.55277369220937e-48,4.03037970855303e-172,3.8225433165442e-19,7.00778483239479e-05,2.8190336168698e-11,7.0485794526048e-63,2.35157373516239e-11,1.62994173254e-39
"2689",9.42899050986956e-84,8.72448251853418e-146,8.07749040949392e-124,1.47626814977364e-320,1.01763154840328e-41,6.06191948926046e-26,1.00893317280104e-07,0.174592411397455,1.55360228540269e-27,6.35331083571526e-13,2.2802715165685e-17,1.49046565886996e-95,2.8368920107685e-06,1.4671668503738e-230,0.825404650816582
"2690",5.81296672114132e-28,0,7.24079773986035e-256,0,5.32179870956619e-06,3.72192902276312e-32,1.48421010846825e-54,2.73915151867159e-26,0.999823273916364,7.43656520034315e-170,3.08833209999614e-78,1.65537340478506e-166,0.000171404284926732,2.68661742945459e-212,2.63684096721271e-28
"2691",0.999999882324095,1.00055741767935e-59,1.37287154106732e-28,3.114221106544e-107,9.71175542525285e-08,1.8836962705233e-45,8.15328350678667e-65,2.76908211142898e-77,8.9290761693501e-52,1.99722889791661e-31,9.81659319807767e-35,3.9819333103812e-31,1.7933955751232e-31,2.05583505674985e-08,1.30530194753032e-68
"2692",1.16128434305076e-08,9.6379908967581e-88,6.70336563182325e-41,8.86799856963971e-202,8.11114201085337e-09,0.973227694165733,7.43394045827466e-24,0.000442836956837894,4.31790306291034e-15,4.42262061634427e-17,1.44115327138129e-20,1.20898944075958e-61,0.0263294491534364,1.68882792158803e-65,2.56269754075643e-15
"2693",7.56679794897418e-66,2.34352458981198e-118,1.50846629790604e-94,9.07869097132042e-267,6.38386976765988e-38,1.61841826739112e-17,5.14446702420581e-06,0.714737990098825,1.54660040781797e-33,2.00462105910481e-08,1.62107398926157e-13,3.47231451210321e-81,1.55832884895675e-07,5.39880415460175e-191,0.285256689554893
"2694",1.29719290216294e-07,2.60245755840339e-34,1.2873233131464e-08,4.24642252543955e-109,4.17650114544796e-20,0.246110486988144,3.71223817965849e-16,0.00018231217452237,4.40197238993284e-49,0.753706807670664,2.5057104245023e-07,2.67333163995885e-37,3.1023685337126e-12,6.07796166353319e-44,4.5408356960162e-16
"2695",3.82876759220263e-13,0.33006846439532,0.0475949116812486,1.4115271446617e-08,7.97630571383118e-47,1.7122984193679e-46,1.28733972809564e-41,5.86344887989519e-62,7.64943511784412e-154,1.95111102420168e-19,3.53670679035568e-12,3.48006554795092e-08,1.52233865659719e-60,0.622336575003585,2.96387511574204e-54
"2696",3.4910083641129e-42,4.08630463694864e-125,2.16004420712248e-81,2.13821277429434e-288,2.57907062840945e-24,1.50048344727518e-08,1.30886265633445e-13,0.995385960877608,2.04776481576904e-18,1.3915318877152e-20,9.84674884346082e-22,2.44203283005163e-85,0.00437868121627743,1.29478322069591e-150,0.000235342901148893
"2697",2.90984826257655e-18,0,4.47856692102545e-260,0,0.99281002575706,2.17856633740833e-36,2.82495639458084e-71,4.19374812983981e-43,0.00718971362416148,1.00762893501216e-174,5.31937956052533e-83,1.69058745900754e-154,2.60618778693624e-07,5.64531099165988e-174,1.08284833732654e-46
"2698",7.80604742726594e-38,0,8.17469571136079e-298,0,2.93851286641929e-08,4.03391605235661e-38,4.92468286682655e-56,9.29498802049204e-30,0.999994150007981,3.72709664753584e-198,2.4363850680573e-86,4.58703024614726e-182,5.82060689071717e-06,8.28094465824993e-246,9.25628019236719e-30
"2699",9.39698171280769e-09,6.69892636562102e-33,1.57913643419344e-08,8.96900205578895e-105,3.2049522975314e-22,0.0650251946291385,9.95671743565172e-16,5.42698675821333e-05,8.31467598776705e-53,0.934918566020849,1.94429407195391e-06,8.38377794415862e-38,7.83413392476626e-15,4.48548030772128e-46,3.12361585412394e-15
"2700",6.91268036557071e-26,0,1.63741054284018e-312,0,0.362459855106089,4.46041630024341e-42,1.45912917004258e-71,7.17950093082929e-43,0.637540010074378,8.72761044933009e-216,1.78147295326675e-93,4.04858176296054e-176,1.34819532613256e-07,2.29084348339557e-213,1.65244002308826e-45
"2701",1.31202455187901e-15,6.38024500978139e-77,2.39438859583924e-35,2.55895843690759e-190,1.57310567668172e-13,0.779029407090568,3.06023657385002e-17,0.218425955031044,8.46947843613141e-22,3.75205219075072e-10,1.41935166262974e-16,5.99752346092492e-59,0.00254463749776789,6.22579754299682e-76,5.25579582653202e-12
"2702",7.99839627292978e-34,4.83899439184861e-112,1.36496687648557e-65,1.59545683402446e-258,3.93701245492964e-20,5.52411613080775e-05,1.27526047155332e-14,0.988899661391397,4.37380054044458e-17,1.13453562935449e-17,4.38402526994915e-21,1.87999215461407e-78,0.0110353957230117,3.20552961988604e-129,9.70172427074959e-06
"2703",2.25065602484433e-14,0.00276517247393052,1.85625428458652e-06,3.96654971188769e-07,2.276651372463e-47,7.01344840459183e-58,2.36663749264923e-50,9.16965721894444e-77,5.53027269727432e-159,3.2723246733771e-27,7.29395942603571e-18,1.18442192375698e-07,5.69738301595371e-68,0.997232456174599,7.10750399442709e-64
"2704",3.46884559165467e-30,4.61234676518058e-77,4.67938147546458e-43,1.18923798582463e-193,6.96334552604973e-23,0.00131250059649535,8.70082585087679e-11,0.998676757035686,9.88669174984649e-31,1.52453883548774e-06,4.86379714339827e-13,8.79619982376378e-61,7.84671429434819e-06,3.86482081317208e-107,1.37102719372498e-06
